Sample Name,cis-Nerolidol,trans-Nerolidol,trans-Nerolidol 1,trans-Nerolidol 2,trans-Ocimene,3-Carene,Camphene,Caryophyllene Oxide,Eucalyptol,Geraniol,Guaiol,Isopulegol,Linalool,Ocimene,Terpinolene,alpha-Bisabolol,alpha-Humulene,alpha-Pinene,alpha-Terpinene,beta-Caryophyllene,beta-Myrcene,beta-Ocimene,beta-Pinene,delta-Limonene,gamma-Terpinene,p-Cymene,delta-9 THC-A,delta-9 THC,delta-8 THC,THC-A,THCV,CBN,CBD-A,CBD,CBDV,CBDV-A,delta-9 CBG-A,delta-9 CBG,CBC,img_url,type,thc_level,most_common_terpene,description,relaxed,happy,euphoric,uplifted,sleepy,dry_mouth,dry_eyes,dizzy,paranoid,anxious,stress,pain,depression,anxiety,insomnia,hungry,talkative,headache,ptsd,creative,energetic,fatigue,focused,giggly,lack_of_appetite,nausea,headaches,bipolar_disorder,cancer,tingly,cramps,aroused,gastrointestinal_disorder,inflammation,muscle_spasms,eye_pressure,migraines,asthma,anorexia,arthritis,add/adhd,muscular_dystrophy,hypertension,glaucoma,pms,seizures,spasticity,spinal_cord_injury,fibromyalgia,crohn's_disease,phantom_limb_pain,epilepsy,multiple_sclerosis,parkinson's,tourette's_syndrome,alzheimer's,hiv/aids,tinnitus
Sour Kush,0.0,0.0,0.0,0.009444444444444445,0.0,0.0,0.006111111111111111,0.15222222222222223,0.0005555555555555556,0.0,0.003333333333333333,0.0,0.9924444444444445,0.0,0.13055555555555556,0.030333333333333337,1.1273333333333335,0.25055555555555553,0.012222222222222223,0.4476111111111111,0.3006111111111111,0.006111111111111111,0.016777777777777777,0.5424444444444444,0.005555555555555556,0.013333333333333332,11.93888888888889,5.507777777777778,0.15666666666666668,1.1611111111111112,0.07166666666666667,0.060000000000000005,0.08555555555555555,0.10333333333333333,0.0,0.0,0.27222222222222225,0.25777777777777783,0.05,,Hybrid,19%,Myrcene,"This cross between Sour Diesel and OG Kush from DNA Genetics is a winning combination. For those looking for daytime pain relief, Sour Kush might be one of the best choices out there. Providing consumers with an uplifting experience without overwhelming sedative effects, this hybrid is great for day-to-day consumption. Sour Kush ignites a giggly and euphoric feeling alongside deep physical relaxation. This strain is extremely pungent, so it’s best stored in tightly sealed containers.",0.56,0.58,0.49,0.52,0.0,0.26,0.14,0.06,0.04,0.03,0.38,0.34,0.28,0.27,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sour LSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20.36,0.46,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.36,0.0,0.0,,Hybrid,17%,Limonene,"Sour LSD is a balanced hybrid strain that brings the best of its parent strains: the sour, funky aroma of Sour Bubble and the trippy headspace provided by the hybrid LSD. Elevating the senses to new heights, Sour LSD is a great companion strain for enjoying the outdoors or creative activities. This BOG Seeds creation is a nostalgic throwback for all fans of Barney's Farm's original LSD, as it carries similar active traits only with a little more body relaxation.",0.5,0.7,0.58,0.54,0.0,0.29,0.0,0.08,0.08,0.08,0.41,0.33,0.25,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.45,0.2,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sour Lemon,0.0,0.0,0.0,0.0,0.0,0.046,0.005,0.005,0.0,0.0,0.0,0.003,0.02,0.461,1.165,0.025,0.078,0.09,0.035,0.274,0.471,0.0,0.147,0.304,0.018,0.0,0.0,1.46,0.0,25.56,0.0,0.0,0.06,0.0,0.0,0.0,1.95,0.1,0.0,,Hybrid,18%,Myrcene,"Bred by Emerald Triangle Seeds, Sour Lemon OG is a sativa-dominant hybrid cross between California Sour and Lemon OG. This 65% sativa strain is named after its aromatic sour smell with recognizable notes of lemon, lime, and apple. Sour Lemon OG elevates the mind and body simultaneously, making this a good go-to strain for social events or a busy day. During its vegetative cycle, Sour Lemon OG develops rapidly and robustly before its 74 day flowering period.",0.5,0.61,0.0,0.45,0.0,0.14,0.14,0.01,0.05,0.01,0.27,0.17,0.28,0.21,0.0,0.0,0.0,0.0,0.0,0.42,0.41,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sour OG,0.0,0.0,0.0,0.0,0.0,0.0,0.00248,0.20879999999999999,0.0,0.00116,0.00328,0.0,0.7805599999999999,4e-05,0.05068,0.0278,1.1521599999999999,0.55492,0.0,0.46503999999999995,0.22579999999999997,0.0,0.015,0.08048,0.0,0.0,14.954,2.4556,0.006000000000000001,5.8064,0.0044,0.0296,0.0964,0.0964,0.0,0.0,0.5616,0.10679999999999999,0.0564,,Hybrid,20%,Myrcene,"Sour OG is a hybrid marijuana strain known to provide a balanced high. Sour OG is made by crossing Sour Diesel and OG Kush. Sour OG has been available in clone and seed form for quite some time. Most samples express dense, round, OG Kush-type buds laden with large, sticky trichomes. The odor and taste are usually an equal mix of both parents, with sour lemon, pine, fuel, and a distinct “kushy” undertone, although some versions have a more fruity profile. Often described as a “one-hit-quit” strain, Sour OG starts with an energetic head high that gradually gives way to a relaxing body stone.",0.55,0.6,0.48,0.45,0.0,0.25,0.16,0.05,0.04,0.04,0.36,0.27,0.27,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sour Pez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.23,0.0,0.33,0.04,0.0,0.0,0.0,0.0,0.0,18.88,0.57,0.0,0.0,0.0,0.0,0.05,0.16,0.0,0.0,0.73,0.0,0.03,,Hybrid,,,"Sour Pez is an indica-dominant hybrid marijuana strain bred by La Plata Labs. We're still learning about the flavors and effects of Sour Pez - if you've smoked, dabbed, or consumed this strain before, tell us about it by leaving a review.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sour Power,0.0,0.12,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.02,0.08,0.17,0.05,0.0,0.42,0.14,0.0,0.09,0.43,0.01,0.0,0.0,0.76,0.01,21.04,0.01,0.01,0.36,0.01,0.0,0.0,0.5,0.01,0.01,,Hybrid,23%,Limonene,"The three-time Cannabis Cup winning Sour Power is a sativa-dominant hybrid bred by HortiLab Seeds. A cross between StarBud and East Coast Sour Diesel, Sour Power buds are crowned with pale pointed leaves and a garland of orange hairs. Medical cannabis patients treating anxiety, PTSD, depression, nausea, Crohn’s disease, glaucoma, and inflammation have recommended Sour Power. However, the strain’s typically high THC content should be considered with caution by new consumers, as THC may aggravate anxiety symptoms in some individuals. Sour Power plants thrive indoors, with a flowering time of 9 to 11 weeks and heavy yields.",0.56,0.66,0.46,0.61,0.0,0.15,0.12,0.02,0.05,0.05,0.3,0.0,0.33,0.28,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sour Strawberry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.014,0.0,0.0,0.004,0.1215,0.0,0.036000000000000004,0.0765,0.0,0.055999999999999994,0.276,0.0,0.0,6.165,7.435,0.0,0.0,0.05,0.05,0.03,0.14,0.0,0.0,0.0,0.24000000000000002,0.09,,Hybrid,15%,Myrcene,"Bred by BOG Seeds, Sour Strawberry crosses Sour Bubble with Strawberry Cough, Razz, and East Coast Sour Diesel. Popular as an extract due to its high resin production and flavor profile of strawberries, diesel, and citrus, Sour Strawberry is a great choice for consumers looking for a potent full-body strain.",0.66,0.0,0.77,0.77,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.11,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sour Sunset,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.29500000000000004,0.065,0.0,0.35000000000000003,0.055,0.0,0.005,0.045,0.0,0.0,11.825,10.66,0.0,0.0,0.04,0.055,0.02,0.2,0.0,0.0,0.435,0.235,0.205,,Hybrid,18%,Myrcene,"Sour Sunset is a new hybrid from DNA Genetics affiliated Crockett Family Farms that crosses the clone-only AJ’s Sour Diesel with a Secret Sherbet male to create a high-potency 60% indica that is loaded with delicious flavors and terpenes. Featuring high yields, THC levels well over 20%, and great bag appeal, Sour Sunset is sure to be a favorite with growers.",0.7,0.68,0.68,0.56,0.0,0.24,0.14,0.02,0.0,0.02,0.48,0.24,0.46,0.26,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sour Tangie,0.0,0.0,0.0,0.0,0.0,0.0,0.007124999999999999,0.025374999999999998,0.00125,0.002875,0.0195,0.0,0.144875,0.001,0.055625,0.072375,0.17775000000000002,0.083875,0.00625,0.446,0.4385,0.03125,0.075375,0.75275,0.007125,0.00075,0.0,22.583750000000002,0.0,14.19875,0.165,0.13125,0.16999999999999998,0.0775,0.0,0.0,0.34125,0.835,0.4225,https://images.leafly.com/flower-images/sour-tangie.jpg,Sativa,18%,Myrcene,"DNA Genetics’ Sour Tangie is an 80% sativa cross between East Coast Sour Diesel and Tangie. Sour Tangie brings together the classic Sour Diesel aroma with Tangie’s creative, elevating buzz and strong citrus overtones. This sativa has two different phenotypes that express either Sour Diesel or Tangie bud structures and effects. Sour Tangie grows quickly in its vegetative cycle and finishes flowering in 9 to 10 weeks indoors.",0.0,0.53,0.41,0.51,0.0,0.16,0.09,0.04,0.0,0.04,0.28,0.14,0.29,0.18,0.0,0.0,0.0,0.02,0.0,0.35,0.41,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sour Tsunami,0.0,0.0,0.0,0.0,0.0,0.00014925373134328358,0.0,0.06167164179104477,0.0,0.0,0.0,0.0,0.2989850746268657,0.00453731343283582,0.14365671641791045,0.0007761194029850746,0.3034029850746269,0.11501492537313433,0.00014925373134328358,0.3174925373134328,0.3980298507462686,0.0,0.007477611940298508,0.31170149253731344,0.00013432835820895522,0.0,3.368955223880597,0.26164179104477614,0.0,0.007014925373134328,0.0,0.0208955223880597,15.75731343283582,0.6349253731343284,0.0,0.0011940298507462687,0.3219402985074627,0.1628358208955224,0.10134328358208955,https://images.leafly.com/flower-images/SOUR-TSUNAMI-121.jpg,Hybrid,12%,Myrcene,"Sour Tsunami is a strain that became famous for being one of the first to be specifically bred for high CBD rather than THC content. The result is a strain that’s effective at treating pain and inflammation without producing a significant “high” that is linked to high THC. Lawrence Ringo of the Southern Humboldt Seed Collective bred this strain over four years of hard work by crossing Sour Diesel plants with NYC Diesel. This sativa-dominant hybrid flowers within 9 weeks, producing dense, dark green buds with dark green and purple-tinged leaves. The buds have a familiar musky diesel smell with sweet undertones.",0.67,0.4,0.21,0.3,0.0,0.13,0.06,0.01,0.0,0.01,0.37,0.4,0.23,0.34,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sour Urkle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,2.51,0.0,2.27,0.47,0.0,0.0,0.0,0.0,0.0,82.68,2.58,0.0,0.0,0.0,0.0,0.17,0.39,0.0,0.0,0.33,0.0,0.0,,Hybrid,15%,,"Sour Urkle is a hybrid cannabis strain that unites Sour Diesel and Purple Urkle, whose opposing sativa and indica genetics meet in a balanced and flavorful fusion. Hints of berry fight through the dominant skunky diesel smell of Sour Urkle, creating a complex aroma that will have you fighting your friends for the first taste. Its dense, rounded buds are caked in crystal-tipped trichomes that try their best to hide Sour Urkle’s deep purple coloration to no avail.",0.77,0.6,0.54,0.37,0.0,0.34,0.14,0.02,0.02,0.05,0.34,0.37,0.34,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sour Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,2.77,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,18.41,1.46,0.0,0.0,0.0,0.0,0.04,0.12,0.0,0.0,0.14,0.0,0.0,,,7%,Pinene,"Sour Walker is a marijuana strain. We’re still learning about the flavors and effects of Sour Walker. If you’ve smoked, dabbed or consumed this strain before, tell us about your experience by leaving a review.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Southern Lights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.078,0.0,0.0,0.077,0.0,0.0,0.215,0.259,0.0,0.003,0.001,0.0,0.0,0.0,0.62,0.0,14.19,0.0,0.0,0.02,0.0,0.0,0.0,1.24,0.11,0.0,,Sativa,13%,Myrcene,"Southern Lights, formerly known as White Star, from Delta 9 Labs takes NYC Diesel and adds just a touch of earthy indica flavor from Sensi Star to the mix. The cerebral sativa effects are led by a pungent, fruity musk that invigorates and uplifts the senses. The elevated head buzz is eventually displaced by relaxing body effects, an attribute that can be enhanced by extending the flowering cycle beyond 11 weeks.",0.5,0.0,0.83,0.83,0.0,0.16,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.5,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Space Bomb,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.10200000000000001,0.0,0.0,0.0,0.0,0.35875,0.02375,0.08,0.0,0.41925,0.015,0.0,0.596,0.40425,0.0,0.0215,0.078,0.0,0.0,11.024999999999999,0.43,0.0,5.3375,0.0025,0.0475,0.1,0.037500000000000006,0.0,0.0,0.665,0.035,0.0175,,Hybrid,13%,Caryophyllene,This clone-only cross of Tiny Bomb and Space Queen comes from TGA Seeds. The award-winning Space Bomb will produce beautiful lime green buds with orange throughout. Buds have a fruit candy smell with a little bit of that sweet-rot smell and come potent and covered in trichomes.,0.33,0.52,0.53,0.58,0.0,0.24,0.19,0.02,0.08,0.0,0.28,0.17,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Space Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.16,0.06,0.0,0.0,0.0,0.0,0.0,18.57,0.36,0.0,0.0,0.0,0.0,0.06,0.12,0.0,0.0,0.63,0.0,0.01,,Hybrid,18%,Caryophyllene,Bodhi Seeds’ Space Cake crosses GSC Forum Cut and Snow Lotus. This strain takes the famous GSC to new heights by increasing yield and trichome production thanks to a healthy Snow Lotus male. The flavor profile is still in the cookies realm with creamy flavors that are accompanied by notes of fruit and berries. The potent high leaves you wondering if your feet are touching the ground.,0.42,0.6,0.0,0.67,0.0,0.1,0.0,0.0,0.0,0.0,0.17,0.0,0.25,0.21,0.0,0.0,0.0,0.0,0.0,0.42,0.5,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Space Candy,0.0,0.0,0.0,0.002857142857142857,0.0,0.0,0.0038571428571428576,0.0025714285714285717,0.0,0.0,0.014285714285714287,0.0,0.039714285714285716,0.012857142857142857,0.2641428571428571,0.005714285714285714,0.33485714285714285,0.13742857142857143,0.0,0.7875714285714286,0.07971428571428572,0.0,0.023285714285714288,0.15628571428571428,0.0,0.0,29.177142857142854,7.365714285714286,0.0,3.1685714285714286,0.027142857142857142,0.08,0.09,0.15571428571428572,0.0,0.0,0.5085714285714286,0.10714285714285714,0.11142857142857143,,Hybrid,18%,Caryophyllene,"Space Candy originally comes from Heroes of the Farm, who bred this hybrid strain by crossing Cherry Space Queen and Cotton Candy. The genetic combination is as decadent as it sounds, as Space Candy inherits a unique flavor profile of candied apples and sweet cherry, counterbalanced by more tame earthy notes. Its effects may take some time to taper in, but once they do, expect to experience the mind-body balance of invigorating euphoria and deep physical relaxation.",0.5,0.62,0.43,0.44,0.0,0.1,0.04,0.01,0.01,0.04,0.27,0.14,0.2,0.18,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Space Cookies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,28.21,0.33,0.0,0.0,0.0,0.15,0.09,0.08,0.0,0.0,0.63,0.0,0.05,,Hybrid,,,"Space Cookies is a cross between GSC and a mystery Afghani landrace strain. It’s a well-balanced strain that is perfect for daytime relaxation—you are gonna feel happy and inclined to lounge in a hammock. It has enough of a kick to get your head in the clouds but not enough heavy to keep you fixed in one location. Somehow Space Cookies completely avoids the flavor profile typically associated with its parents. Instead of a kushy and doughy flavor profile (typical of GSC and Afghani strains), Space Cookies gives off a lot of pine and sweetness. Like most strains being developed today, this one was bred with THC potency in mind, so beginners should only need a little bit to get where they want to go.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Space Dawg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37363636363636366,0.0,0.0,0.0,0.0,1.1845454545454546,0.0,0.056363636363636366,0.0,0.8090909090909091,0.17636363636363636,0.0,0.4390909090909091,0.17,0.0,0.0,0.5509090909090909,0.0,0.0,17.874545454545455,0.6154545454545455,0.019090909090909092,0.0,0.0,0.0,0.12545454545454546,0.13272727272727272,0.0,0.0,0.5145454545454545,0.2127272727272727,0.02,,Indica,16%,Limonene,"Space Dawg’s sticky buds are known for their delicious flavor and potent indica punch that will have pain (and maybe mental focus) gone in no time. THC levels in this strain have tested at 18-19%, so it might take users on a trip that’s better reserved for night time. TGA Subcool Seeds created this strain by breeding Super Snow Dog with Space Queen. These plants are resilient growers and usually flower within 8 weeks. Space Dawg has a strong skunky smell that is toned down with grapey bubble gum notes. The flavor is just like fruit candy with the right amount of lemony sourness.",0.6,0.42,0.65,0.55,0.34,0.39,0.23,0.1,0.05,0.0,0.44,0.42,0.21,0.44,0.0,0.0,0.0,0.05,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Space Jill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37777777777777777,0.0,0.0,0.0,0.0,1.06,0.0,0.07111111111111111,0.0,0.47111111111111115,0.5533333333333333,0.0,0.7366666666666667,0.1611111111111111,0.0,0.0,0.10111111111111111,0.0,0.0,16.741111111111113,0.8222222222222223,0.0,0.0,0.0,0.003333333333333333,0.11555555555555556,0.1711111111111111,0.0,0.0,0.3811111111111111,0.11666666666666667,0.027777777777777776,,Sativa,,,"Space Jill by TGA Genetics is a recreation of the famed Space Queen hybrid, which crossed Romulan with Cinderella 99. This F2 reincarnation captures the sweet mango and candy aroma remembered by fans of the original Space Queen. Space Jill, a 70% sativa strain, induces a high-energy buzz conducive to productivity, but too much can leave the unaccustomed user paranoid.",0.0,0.0,0.38,0.55,0.0,0.5,0.38,0.16,0.05,0.0,0.38,0.38,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.55,0.22,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Space Monkey,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.675,0.0,0.0,0.0,0.0,0.04,0.0,0.015,0.015,0.845,0.29,0.0,0.41,0.195,0.01,0.06,0.365,0.0,0.0,13.075,1.095,0.005,13.04,0.005,0.005,0.034999999999999996,0.045,0.0,0.0,0.99,0.05,0.04,,Hybrid,22%,Pinene,"Space Monkey is an indica-dominant hybrid marijuana strain made by crossing Gorilla Glue and Wookie #15. The aroma is pungent, funky, sour, and dank with a little sweet lavender for good measure. You'll find a few bright orange-red hairs, and decent trichome coverage on Space Monkey's small to medium, mostly round, dusty to dark green nugs. Space Monkey enthusiasts love its relaxing body high, low-key head high, and say it's great for daytime use, aches and pains, stress, PTSD, neausea, and low tolerance smokers. Those who have smoked Space Monkey also report a smooth hit with notes of sweetness, pine, citrus and lavender.",0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Space Needle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34555555555555556,0.0,0.0,0.0,0.0,1.4155555555555557,0.0,0.2122222222222222,0.0,0.5711111111111111,0.3011111111111111,0.0,0.5577777777777777,0.4911111111111111,0.0,0.0,0.17777777777777778,0.0,0.0,14.853333333333333,0.6488888888888888,0.007777777777777778,0.0,0.0,0.07111111111111111,0.11777777777777779,0.09777777777777778,0.0,0.0,0.51,0.11666666666666667,0.07222222222222223,,Sativa,15%,,"Space Needle, named after Seattle's iconic landmark, is a mostly sativa strain descended from Blue Dream and Vortex. Artists needing a creative kick will appreciate Space Needle's engaged and imaginative buzz, while patients may look to this sativa for relief of stress, anxiety, and depression.",0.27,0.0,0.27,0.27,0.0,0.18,0.09,0.09,0.0,0.09,0.18,0.0,0.18,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
